,,,,date,round,day,venue,result,GF,GA,opponent,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,time
ENG-Premier League,2122,West Ham,2022-05-01 West Ham-Arsenal,2022-05-01,Matchweek 35,Sun,Home,L,1,2,Arsenal,533,638,83.5,8519,2573,259,286,90.6,205,229,89.5,39,77,50.6,1,0.4,0.4,6,41,6,3,38,16:30:00
ENG-Premier League,2122,West Ham,2022-05-08 Norwich City-West Ham,2022-05-08,Matchweek 36,Sun,Away,W,4,0,Norwich City,642,723,88.8,10989,3342,317,333,95.2,255,276,92.4,61,86,70.9,2,1.2,1.2,9,44,10,3,44,14:00:00
ENG-Premier League,2122,West Ham,2022-05-15 West Ham-Manchester City,2022-05-15,Matchweek 37,Sun,Home,D,2,2,Manchester City,139,215,64.7,3036,1686,62,76,81.6,43,57,75.4,32,68,47.1,2,0.8,0.6,4,13,4,3,12,14:00:00
ENG-Premier League,2122,West Ham,2022-05-22 Brighton-West Ham,2022-05-22,Matchweek 38,Sun,Away,L,1,3,Brighton,418,536,78.0,7821,2406,192,212,90.6,169,203,83.3,53,101,52.5,0,0.1,0.3,4,29,8,1,44,16:00:00
ENG-Premier League,2122,Wolves,2021-08-14 Leicester City-Wolves,2021-08-14,Matchweek 1,Sat,Away,L,0,1,Leicester City,396,490,80.8,8088,2756,119,141,84.4,210,232,90.5,61,84,72.6,0,1.1,0.8,12,35,9,3,42,15:00:00
ENG-Premier League,2122,Wolves,2021-08-22 Wolves-Tottenham,2021-08-22,Matchweek 2,Sun,Home,L,0,1,Tottenham,434,539,80.5,8719,2756,165,186,88.7,194,230,84.3,68,97,70.1,0,1.8,1.3,23,33,9,4,62,14:00:00
ENG-Premier League,2122,Wolves,2021-08-29 Wolves-Manchester Utd,2021-08-29,Matchweek 3,Sun,Home,L,0,1,Manchester Utd,368,468,78.6,6331,2361,176,199,88.4,137,160,85.6,40,69,58.0,0,0.9,0.8,10,29,8,1,28,16:30:00
ENG-Premier League,2122,Wolves,2021-09-11 Watford-Wolves,2021-09-11,Matchweek 4,Sat,Away,W,2,0,Watford,451,520,86.7,8059,2628,179,196,91.3,208,232,89.7,45,63,71.4,0,1.6,1.3,11,39,6,1,41,15:00:00
ENG-Premier League,2122,Wolves,2021-09-18 Wolves-Brentford,2021-09-18,Matchweek 5,Sat,Home,L,0,2,Brentford,467,572,81.6,8046,2383,217,241,90.0,196,234,83.8,45,68,66.2,0,0.4,0.6,8,44,6,2,52,12:30:00
ENG-Premier League,2122,Wolves,2021-09-26 Southampton-Wolves,2021-09-26,Matchweek 6,Sun,Away,W,1,0,Southampton,310,416,74.5,5997,2365,131,159,82.4,123,146,84.2,48,86,55.8,1,0.9,0.2,4,34,4,0,27,14:00:00
ENG-Premier League,2122,Wolves,2021-10-02 Wolves-Newcastle Utd,2021-10-02,Matchweek 7,Sat,Home,W,2,1,Newcastle Utd,415,494,84.0,6829,2184,200,218,91.7,165,187,88.2,33,58,56.9,2,1.0,0.4,7,25,2,0,24,15:00:00
ENG-Premier League,2122,Wolves,2021-10-16 Aston Villa-Wolves,2021-10-16,Matchweek 8,Sat,Away,W,3,2,Aston Villa,353,462,76.4,6100,2063,151,175,86.3,157,192,81.8,32,67,47.8,2,1.8,1.5,7,28,8,1,32,15:00:00
ENG-Premier League,2122,Wolves,2021-10-23 Leeds United-Wolves,2021-10-23,Matchweek 9,Sat,Away,D,1,1,Leeds United,224,334,67.1,4219,2001,99,132,75.0,79,101,78.2,39,74,52.7,0,0.2,0.2,4,11,3,1,13,15:00:00
ENG-Premier League,2122,Wolves,2021-11-01 Wolves-Everton,2021-11-01,Matchweek 10,Mon,Home,W,2,1,Everton,552,655,84.3,10577,3393,211,236,89.4,276,296,93.2,60,101,59.4,1,0.3,0.7,5,50,2,1,43,20:00:00
ENG-Premier League,2122,Wolves,2021-11-06 Crystal Palace-Wolves,2021-11-06,Matchweek 11,Sat,Away,L,0,2,Crystal Palace,291,395,73.7,5333,1933,144,170,84.7,101,125,80.8,41,83,49.4,0,0.2,0.4,2,23,1,0,21,15:00:00
ENG-Premier League,2122,Wolves,2021-11-20 Wolves-West Ham,2021-11-20,Matchweek 12,Sat,Home,W,1,0,West Ham,476,575,82.8,8692,2841,187,215,87.0,227,255,89.0,48,78,61.5,1,1.3,0.6,12,40,5,1,46,15:00:00
ENG-Premier League,2122,Wolves,2021-11-27 Norwich City-Wolves,2021-11-27,Matchweek 13,Sat,Away,D,0,0,Norwich City,537,634,84.7,9759,2725,222,237,93.7,248,279,88.9,57,91,62.6,0,0.2,0.4,3,40,4,1,38,15:00:00
ENG-Premier League,2122,Wolves,2021-12-01 Wolves-Burnley,2021-12-01,Matchweek 14,Wed,Home,D,0,0,Burnley,498,643,77.4,9425,3191,199,234,85.0,233,284,82.0,62,108,57.4,0,0.6,0.6,12,49,10,4,60,19:30:00
ENG-Premier League,2122,Wolves,2021-12-04 Wolves-Liverpool,2021-12-04,Matchweek 15,Sat,Home,L,0,1,Liverpool,254,362,70.2,4408,1794,123,138,89.1,80,106,75.5,35,80,43.8,0,0.1,0.1,3,10,0,0,10,15:00:00
ENG-Premier League,2122,Wolves,2021-12-11 Manchester City-Wolves,2021-12-11,Matchweek 16,Sat,Away,L,0,1,Manchester City,254,335,75.8,4474,1617,111,124,89.5,111,133,83.5,23,57,40.4,0,0.2,0.2,2,5,3,1,14,12:30:00
ENG-Premier League,2122,Wolves,2021-12-15 Brighton-Wolves,2021-12-15,Matchweek 17,Wed,Away,W,1,0,Brighton,301,397,75.8,5453,1938,132,152,86.8,134,158,84.8,32,71,45.1,1,0.9,0.8,5,22,4,0,22,19:30:00
ENG-Premier League,2122,Wolves,2021-12-19 Wolves-Chelsea,2021-12-19,Matchweek 18,Sun,Home,D,0,0,Chelsea,361,471,76.6,6159,2003,162,189,85.7,141,169,83.4,38,71,53.5,0,0.2,0.3,3,19,5,2,22,14:00:00
ENG-Premier League,2122,Wolves,2022-01-03 Manchester Utd-Wolves,2022-01-03,Matchweek 21,Mon,Away,W,1,0,Manchester Utd,404,509,79.4,7307,2540,194,216,89.8,146,175,83.4,53,84,63.1,0,0.6,0.8,14,31,9,1,49,17:30:00
ENG-Premier League,2122,Wolves,2022-01-15 Wolves-Southampton,2022-01-15,Matchweek 22,Sat,Home,W,3,1,Southampton,267,370,72.2,4706,1864,115,136,84.6,106,130,81.5,31,72,43.1,1,0.6,0.2,5,20,6,2,24,15:00:00
ENG-Premier League,2122,Wolves,2022-01-22 Brentford-Wolves,2022-01-22,Matchweek 23,Sat,Away,W,2,1,Brentford,383,513,74.7,6188,1883,185,220,84.1,143,173,82.7,34,78,43.6,2,0.2,0.3,5,31,5,1,29,15:00:00
ENG-Premier League,2122,Wolves,2022-02-10 Wolves-Arsenal,2022-02-10,Matchweek 24,Thu,Home,L,0,1,Arsenal,435,556,78.2,8155,2749,162,180,90.0,223,272,82.0,47,87,54.0,0,0.6,1.5,10,44,8,6,56,19:45:00
ENG-Premier League,2122,Wolves,2022-02-13 Tottenham-Wolves,2022-02-13,Matchweek 25,Sun,Away,W,2,0,Tottenham,338,448,75.4,6286,1946,145,164,88.4,136,170,80.0,48,87,55.2,0,0.6,0.5,6,15,3,0,23,14:00:00
ENG-Premier League,2122,Wolves,2022-02-20 Wolves-Leicester City,2022-02-20,Matchweek 26,Sun,Home,W,2,1,Leicester City,282,364,77.5,5221,1965,107,120,89.2,136,160,85.0,31,63,49.2,2,0.5,0.4,9,13,4,1,18,16:30:00
ENG-Premier League,2122,Wolves,2022-02-24 Arsenal-Wolves,2022-02-24,Matchweek 20,Thu,Away,L,1,2,Arsenal,328,441,74.4,5998,2043,143,166,86.1,143,161,88.8,39,91,42.9,0,0.6,0.3,4,14,3,2,15,19:45:00
ENG-Premier League,2122,Wolves,2022-02-27 West Ham-Wolves,2022-02-27,Matchweek 27,Sun,Away,L,0,1,West Ham,562,674,83.4,9739,2866,251,282,89.0,251,276,90.9,51,89,57.3,0,0.6,0.6,12,44,9,0,44,14:00:00
ENG-Premier League,2122,Wolves,2022-03-05 Wolves-Crystal Palace,2022-03-05,Matchweek 28,Sat,Home,L,0,2,Crystal Palace,479,607,78.9,8585,2622,202,237,85.2,210,252,83.3,58,87,66.7,0,0.6,0.8,9,36,12,2,54,15:00:00
ENG-Premier League,2122,Wolves,2022-03-10 Wolves-Watford,2022-03-10,Matchweek 19,Thu,Home,W,4,0,Watford,625,714,87.5,11180,3421,266,287,92.7,279,311,89.7,65,86,75.6,2,0.6,0.8,7,35,9,3,51,19:30:00
ENG-Premier League,2122,Wolves,2022-03-13 Everton-Wolves,2022-03-13,Matchweek 29,Sun,Away,W,1,0,Everton,541,630,85.9,9944,3300,224,248,90.3,250,275,90.9,58,82,70.7,1,0.7,0.5,11,44,3,1,40,14:00:00
ENG-Premier League,2122,Wolves,2022-03-18 Wolves-Leeds United,2022-03-18,Matchweek 30,Fri,Home,L,2,3,Leeds United,361,453,79.7,6934,2456,152,178,85.4,140,161,87.0,59,92,64.1,2,1.1,1.1,12,24,8,3,31,20:00:00
ENG-Premier League,2122,Wolves,2022-04-02 Wolves-Aston Villa,2022-04-02,Matchweek 31,Sat,Home,W,2,1,Aston Villa,361,457,79.0,6567,2442,155,173,89.6,150,177,84.7,46,75,61.3,0,0.5,0.4,5,15,6,1,24,15:00:00
ENG-Premier League,2122,Wolves,2022-04-08 Newcastle Utd-Wolves,2022-04-08,Matchweek 32,Fri,Away,L,0,1,Newcastle Utd,479,585,81.9,7964,2360,238,267,89.1,198,229,86.5,37,72,51.4,0,0.2,0.2,2,26,2,1,31,20:00:00
ENG-Premier League,2122,Wolves,2022-04-24 Burnley-Wolves,2022-04-24,Matchweek 34,Sun,Away,L,0,1,Burnley,522,639,81.7,9214,2838,204,231,88.3,238,268,88.8,45,82,54.9,0,0.5,0.6,8,33,12,1,43,14:00:00
ENG-Premier League,2122,Wolves,2022-04-30 Wolves-Brighton,2022-04-30,Matchweek 35,Sat,Home,L,0,3,Brighton,394,499,79.0,6797,2544,182,206,88.3,173,206,84.0,34,72,47.2,0,0.5,0.5,8,27,3,1,33,15:00:00
ENG-Premier League,2122,Wolves,2022-05-07 Chelsea-Wolves,2022-05-07,Matchweek 36,Sat,Away,D,2,2,Chelsea,287,372,77.2,4918,1933,136,157,86.6,110,135,81.5,32,62,51.6,2,1.6,0.8,9,13,5,2,23,15:00:00
ENG-Premier League,2122,Wolves,2022-05-11 Wolves-Manchester City,2022-05-11,Matchweek 33,Wed,Home,L,1,5,Manchester City,340,418,81.3,6433,2276,131,148,88.5,165,183,90.2,41,73,56.2,1,0.5,0.3,6,18,5,1,21,20:15:00
ENG-Premier League,2122,Wolves,2022-05-15 Wolves-Norwich City,2022-05-15,Matchweek 37,Sun,Home,D,1,1,Norwich City,580,662,87.6,9997,3116,262,292,89.7,263,283,92.9,43,65,66.2,0,0.6,0.9,12,53,9,5,56,14:00:00
ENG-Premier League,2122,Wolves,2022-05-22 Liverpool-Wolves,2022-05-22,Matchweek 38,Sun,Away,L,1,3,Liverpool,343,430,79.8,6806,2718,151,165,91.5,130,148,87.8,59,100,59.0,1,1.3,0.8,7,24,2,0,21,16:00:00
