,league,season,team,game,date,round,day,venue,result,GF,GA,opponent,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,time,teams_home_name,teams_home_logo,teams_away_name,teams_away_logo
642,ENG-Premier League,1819,Tottenham,2019-04-23 Tottenham-Brighton,4/23/2019,Matchweek 33,Tue,Home,W,1,0,Brighton,1,0,0,7,12,2,26,5,9,0,0,0,62,23,25,47.9,19:45:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
643,ENG-Premier League,1819,Tottenham,2019-04-27 Tottenham-West Ham,4/27/2019,Matchweek 36,Sat,Home,L,0,1,West Ham,0,0,0,3,8,5,11,7,14,0,0,0,61,19,6,76.0,12:30:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
644,ENG-Premier League,1819,Tottenham,2019-05-04 Bournemouth-Tottenham,5/4/2019,Matchweek 37,Sat,Away,L,0,1,Bournemouth,5,2,0,12,11,3,11,8,10,0,0,0,46,16,14,53.3,12:30:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Bournemouth,https://media-4.api-sports.io/football/teams/35.png
645,ENG-Premier League,1819,Tottenham,2019-05-12 Tottenham-Everton,5/12/2019,Matchweek 38,Sun,Home,D,2,2,Everton,0,0,0,10,13,2,13,9,12,0,0,0,51,17,18,48.6,15:00:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Everton,https://media-4.api-sports.io/football/teams/45.png
646,ENG-Premier League,1819,Watford,2018-08-11 Watford-Brighton,8/11/2018,Matchweek 1,Sat,Home,W,2,0,Brighton,2,0,0,10,15,0,20,12,11,0,0,0,56,15,24,38.5,15:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
647,ENG-Premier League,1819,Watford,2018-08-19 Burnley-Watford,8/19/2018,Matchweek 2,Sun,Away,W,3,1,Burnley,2,0,0,19,8,4,7,13,10,0,0,0,59,26,30,46.4,13:30:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
648,ENG-Premier League,1819,Watford,2018-08-26 Watford-Crystal Palace,8/26/2018,Matchweek 3,Sun,Home,W,2,1,Crystal Palace,4,0,0,14,11,1,18,19,16,0,0,0,59,24,23,51.1,13:30:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png
649,ENG-Premier League,1819,Watford,2018-09-02 Watford-Tottenham,9/2/2018,Matchweek 4,Sun,Home,W,2,1,Tottenham,2,0,0,9,8,2,11,21,13,0,0,1,65,26,15,63.4,16:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
650,ENG-Premier League,1819,Watford,2018-09-15 Watford-Manchester Utd,9/15/2018,Matchweek 5,Sat,Home,L,1,2,Manchester Utd,2,0,0,9,10,2,21,9,18,0,0,0,64,18,21,46.2,17:30:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png
651,ENG-Premier League,1819,Watford,2018-09-22 Fulham-Watford,9/22/2018,Matchweek 6,Sat,Away,D,1,1,Fulham,1,0,0,9,11,6,26,18,5,0,0,0,63,16,28,36.4,12:30:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Fulham,https://media-4.api-sports.io/football/teams/36.png
652,ENG-Premier League,1819,Watford,2018-09-29 Arsenal-Watford,9/29/2018,Matchweek 7,Sat,Away,L,0,2,Arsenal,2,0,0,17,10,3,27,15,10,0,0,1,52,21,26,44.7,15:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
653,ENG-Premier League,1819,Watford,2018-10-06 Watford-Bournemouth,10/6/2018,Matchweek 8,Sat,Home,L,0,4,Bournemouth,5,1,1,11,9,1,24,8,11,0,1,0,44,15,16,48.4,15:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Bournemouth,https://media-4.api-sports.io/football/teams/35.png
654,ENG-Premier League,1819,Watford,2018-10-20 Wolves-Watford,10/20/2018,Matchweek 9,Sat,Away,W,2,0,Wolves,1,0,0,13,22,1,4,9,12,0,0,0,41,21,21,50.0,15:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
655,ENG-Premier League,1819,Watford,2018-10-27 Watford-Huddersfield,10/27/2018,Matchweek 10,Sat,Home,W,3,0,Huddersfield,1,0,0,9,12,3,7,9,11,0,0,0,53,11,16,40.7,15:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Huddersfield,https://media-4.api-sports.io/football/teams/37.png
656,ENG-Premier League,1819,Watford,2018-11-03 Newcastle Utd-Watford,11/3/2018,Matchweek 11,Sat,Away,L,0,1,Newcastle Utd,5,0,0,11,11,2,20,11,3,0,0,0,45,34,24,58.6,15:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
657,ENG-Premier League,1819,Watford,2018-11-10 Southampton-Watford,11/10/2018,Matchweek 12,Sat,Away,D,1,1,Southampton,2,0,0,13,12,4,17,8,7,0,0,0,46,20,23,46.5,15:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Southampton,https://media-4.api-sports.io/football/teams/41.png
658,ENG-Premier League,1819,Watford,2018-11-24 Watford-Liverpool,11/24/2018,Matchweek 13,Sat,Home,L,0,3,Liverpool,0,0,0,12,12,4,13,15,9,0,0,0,55,15,23,39.5,15:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Liverpool,https://media-4.api-sports.io/football/teams/40.png
659,ENG-Premier League,1819,Watford,2018-12-01 Leicester City-Watford,12/1/2018,Matchweek 14,Sat,Away,L,0,2,Leicester City,1,1,0,6,6,1,25,12,7,0,1,0,50,10,24,29.4,15:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
660,ENG-Premier League,1819,Watford,2018-12-04 Watford-Manchester City,12/4/2018,Matchweek 15,Tue,Home,L,1,2,Manchester City,0,0,0,4,7,4,8,8,15,0,0,0,46,30,16,65.2,20:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
661,ENG-Premier League,1819,Watford,2018-12-10 Everton-Watford,12/10/2018,Matchweek 16,Mon,Away,D,2,2,Everton,2,0,0,13,12,4,15,13,13,0,1,0,62,23,21,52.3,20:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Everton,https://media-4.api-sports.io/football/teams/45.png
662,ENG-Premier League,1819,Watford,2018-12-15 Watford-Cardiff City,12/15/2018,Matchweek 17,Sat,Home,W,3,2,Cardiff City,0,0,0,7,5,2,9,6,6,0,0,0,59,21,13,61.8,15:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Cardiff City,https://media-4.api-sports.io/football/teams/43.png
663,ENG-Premier League,1819,Watford,2018-12-22 West Ham-Watford,12/22/2018,Matchweek 18,Sat,Away,W,2,0,West Ham,2,0,0,11,8,2,10,14,11,1,0,0,52,23,24,48.9,15:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
664,ENG-Premier League,1819,Watford,2018-12-26 Watford-Chelsea,12/26/2018,Matchweek 19,Wed,Home,L,1,2,Chelsea,1,0,0,15,5,0,11,12,12,0,1,0,57,20,15,57.1,19:30:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
665,ENG-Premier League,1819,Watford,2018-12-29 Watford-Newcastle Utd,12/29/2018,Matchweek 20,Sat,Home,D,1,1,Newcastle Utd,1,0,0,17,15,1,22,7,4,0,0,0,50,30,23,56.6,15:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
666,ENG-Premier League,1819,Watford,2019-01-02 Bournemouth-Watford,1/2/2019,Matchweek 21,Wed,Away,D,3,3,Bournemouth,4,0,0,15,8,2,6,11,11,0,0,0,60,34,26,56.7,19:45:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Bournemouth,https://media-4.api-sports.io/football/teams/35.png
667,ENG-Premier League,1819,Watford,2019-01-12 Crystal Palace-Watford,1/12/2019,Matchweek 22,Sat,Away,W,2,1,Crystal Palace,4,0,0,11,11,2,16,16,7,0,0,1,47,26,22,54.2,15:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png
668,ENG-Premier League,1819,Watford,2019-01-19 Watford-Burnley,1/19/2019,Matchweek 23,Sat,Home,D,0,0,Burnley,1,0,0,14,9,2,14,10,14,0,0,0,43,36,39,48.0,15:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
669,ENG-Premier League,1819,Watford,2019-01-30 Tottenham-Watford,1/30/2019,Matchweek 24,Wed,Away,L,1,2,Tottenham,4,0,0,9,6,5,14,9,12,0,0,0,58,18,17,51.4,20:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
670,ENG-Premier League,1819,Watford,2019-02-02 Brighton-Watford,2/2/2019,Matchweek 25,Sat,Away,D,0,0,Brighton,0,0,0,10,15,0,12,17,11,0,0,0,50,22,26,45.8,15:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
671,ENG-Premier League,1819,Watford,2019-02-09 Watford-Everton,2/9/2019,Matchweek 26,Sat,Home,W,1,0,Everton,2,0,0,21,9,0,19,12,14,0,0,0,51,21,42,33.3,15:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Everton,https://media-4.api-sports.io/football/teams/45.png
672,ENG-Premier League,1819,Watford,2019-02-22 Cardiff City-Watford,2/22/2019,Matchweek 27,Fri,Away,W,5,1,Cardiff City,2,0,0,11,10,1,9,9,8,0,0,0,65,21,27,43.8,19:45:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Cardiff City,https://media-4.api-sports.io/football/teams/43.png
673,ENG-Premier League,1819,Watford,2019-02-27 Liverpool-Watford,2/27/2019,Matchweek 28,Wed,Away,L,0,5,Liverpool,2,0,0,7,5,2,9,11,11,0,0,0,49,8,10,44.4,20:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Liverpool,https://media-4.api-sports.io/football/teams/40.png
674,ENG-Premier League,1819,Watford,2019-03-03 Watford-Leicester City,3/3/2019,Matchweek 29,Sun,Home,W,2,1,Leicester City,5,0,0,15,12,4,12,13,9,0,0,0,50,17,21,44.7,12:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
675,ENG-Premier League,1819,Watford,2019-03-09 Manchester City-Watford,3/9/2019,Matchweek 30,Sat,Away,L,1,3,Manchester City,1,0,0,7,11,1,5,5,11,0,0,0,33,11,16,40.7,17:30:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
676,ENG-Premier League,1819,Watford,2019-03-30 Manchester Utd-Watford,3/30/2019,Matchweek 32,Sat,Away,L,1,2,Manchester Utd,2,0,0,9,12,3,19,12,11,0,0,0,56,23,15,60.5,15:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png
677,ENG-Premier League,1819,Watford,2019-04-02 Watford-Fulham,4/2/2019,Matchweek 33,Tue,Home,W,4,1,Fulham,3,0,0,12,4,2,18,9,14,0,0,0,56,14,21,40.0,19:45:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Fulham,https://media-4.api-sports.io/football/teams/36.png
678,ENG-Premier League,1819,Watford,2019-04-15 Watford-Arsenal,4/15/2019,Matchweek 34,Mon,Home,L,0,1,Arsenal,2,1,0,12,8,2,18,13,6,0,0,0,46,14,14,50.0,20:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
679,ENG-Premier League,1819,Watford,2019-04-20 Huddersfield-Watford,4/20/2019,Matchweek 35,Sat,Away,W,2,1,Huddersfield,2,0,0,9,14,2,10,7,11,0,0,0,57,10,12,45.5,15:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Huddersfield,https://media-4.api-sports.io/football/teams/37.png
680,ENG-Premier League,1819,Watford,2019-04-23 Watford-Southampton,4/23/2019,Matchweek 31,Tue,Home,D,1,1,Southampton,5,0,0,10,13,4,12,11,8,0,0,0,66,15,16,48.4,19:45:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Southampton,https://media-4.api-sports.io/football/teams/41.png
681,ENG-Premier League,1819,Watford,2019-04-27 Watford-Wolves,4/27/2019,Matchweek 36,Sat,Home,L,1,2,Wolves,3,0,0,10,10,3,25,12,12,0,0,0,51,16,19,45.7,15:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
682,ENG-Premier League,1819,Watford,2019-05-05 Chelsea-Watford,5/5/2019,Matchweek 37,Sun,Away,L,0,3,Chelsea,1,0,0,12,6,3,15,8,9,0,0,0,55,16,17,48.5,14:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
683,ENG-Premier League,1819,Watford,2019-05-12 Watford-West Ham,5/12/2019,Matchweek 38,Sun,Home,L,1,4,West Ham,1,1,0,10,10,4,22,4,8,0,1,0,50,12,11,52.2,15:00:00,Watford,https://media-4.api-sports.io/football/teams/38.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
684,ENG-Premier League,1819,West Ham,2018-08-12 Liverpool-West Ham,8/12/2018,Matchweek 1,Sun,Away,L,0,4,Liverpool,2,0,0,9,14,3,12,11,14,0,0,0,42,10,5,66.7,13:30:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Liverpool,https://media-4.api-sports.io/football/teams/40.png
685,ENG-Premier League,1819,West Ham,2018-08-18 West Ham-Bournemouth,8/18/2018,Matchweek 2,Sat,Home,L,1,2,Bournemouth,6,0,0,14,10,0,23,9,6,1,0,0,48,25,17,59.5,15:00:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Bournemouth,https://media-4.api-sports.io/football/teams/35.png
686,ENG-Premier League,1819,West Ham,2018-08-25 Arsenal-West Ham,8/25/2018,Matchweek 3,Sat,Away,L,1,3,Arsenal,3,0,0,13,16,3,15,17,10,0,0,1,49,14,14,50.0,15:00:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
687,ENG-Premier League,1819,West Ham,2018-09-01 West Ham-Wolves,9/1/2018,Matchweek 4,Sat,Home,L,0,1,Wolves,2,0,0,10,11,1,18,9,15,0,0,0,58,14,24,36.8,15:00:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
688,ENG-Premier League,1819,West Ham,2018-09-16 Everton-West Ham,9/16/2018,Matchweek 5,Sun,Away,W,3,1,Everton,5,0,0,12,15,0,5,15,14,0,0,0,66,16,14,53.3,16:00:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Everton,https://media-4.api-sports.io/football/teams/45.png
689,ENG-Premier League,1819,West Ham,2018-09-23 West Ham-Chelsea,9/23/2018,Matchweek 6,Sun,Home,D,0,0,Chelsea,2,0,0,11,7,2,11,15,8,0,0,0,54,10,12,45.5,13:30:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
690,ENG-Premier League,1819,West Ham,2018-09-29 West Ham-Manchester Utd,9/29/2018,Matchweek 7,Sat,Home,W,3,1,Manchester Utd,0,0,0,12,11,2,17,9,14,0,0,0,55,11,19,36.7,12:30:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png
691,ENG-Premier League,1819,West Ham,2018-10-05 Brighton-West Ham,10/5/2018,Matchweek 8,Fri,Away,L,0,1,Brighton,2,0,0,8,12,1,18,8,9,0,0,0,46,16,18,47.1,20:00:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
692,ENG-Premier League,1819,West Ham,2018-10-20 West Ham-Tottenham,10/20/2018,Matchweek 9,Sat,Home,L,0,1,Tottenham,3,0,0,8,10,3,30,14,15,0,0,0,47,22,3,88.0,15:00:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
693,ENG-Premier League,1819,West Ham,2018-10-27 Leicester City-West Ham,10/27/2018,Matchweek 10,Sat,Away,D,1,1,Leicester City,1,1,0,5,16,1,6,15,8,0,0,0,48,9,23,28.1,17:30:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
694,ENG-Premier League,1819,West Ham,2018-11-03 West Ham-Burnley,11/3/2018,Matchweek 11,Sat,Home,W,4,2,Burnley,1,0,0,7,9,2,15,7,7,0,0,0,65,14,29,32.6,15:00:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
695,ENG-Premier League,1819,West Ham,2018-11-10 Huddersfield-West Ham,11/10/2018,Matchweek 12,Sat,Away,D,1,1,Huddersfield,1,0,0,8,9,3,20,10,12,0,0,0,58,14,31,31.1,15:00:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Huddersfield,https://media-4.api-sports.io/football/teams/37.png
696,ENG-Premier League,1819,West Ham,2018-11-24 West Ham-Manchester City,11/24/2018,Matchweek 13,Sat,Home,L,0,4,Manchester City,0,0,0,6,3,2,13,14,9,0,0,0,58,11,10,52.4,15:00:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
697,ENG-Premier League,1819,West Ham,2018-12-01 Newcastle Utd-West Ham,12/1/2018,Matchweek 14,Sat,Away,W,3,0,Newcastle Utd,3,0,0,10,10,3,12,9,17,0,0,0,64,22,14,61.1,15:00:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
698,ENG-Premier League,1819,West Ham,2018-12-04 West Ham-Cardiff City,12/4/2018,Matchweek 15,Tue,Home,W,3,1,Cardiff City,1,0,0,10,10,2,19,14,9,0,1,0,50,24,25,49.0,19:45:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Cardiff City,https://media-4.api-sports.io/football/teams/43.png
699,ENG-Premier League,1819,West Ham,2018-12-08 West Ham-Crystal Palace,12/8/2018,Matchweek 16,Sat,Home,W,3,2,Crystal Palace,1,0,0,10,7,2,24,13,10,0,0,0,66,25,10,71.4,15:00:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png
700,ENG-Premier League,1819,West Ham,2018-12-15 Fulham-West Ham,12/15/2018,Matchweek 17,Sat,Away,W,2,0,Fulham,1,0,0,10,14,2,20,18,15,0,0,0,58,19,21,47.5,17:30:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Fulham,https://media-4.api-sports.io/football/teams/36.png
701,ENG-Premier League,1819,West Ham,2018-12-22 West Ham-Watford,12/22/2018,Matchweek 18,Sat,Home,L,0,2,Watford,3,0,0,9,11,4,32,13,5,0,1,0,56,24,23,51.1,15:00:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Watford,https://media-4.api-sports.io/football/teams/38.png
702,ENG-Premier League,1819,West Ham,2018-12-27 Southampton-West Ham,12/27/2018,Matchweek 19,Thu,Away,W,2,1,Southampton,0,0,0,3,10,2,16,13,17,0,0,0,68,18,16,52.9,19:45:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Southampton,https://media-4.api-sports.io/football/teams/41.png
703,ENG-Premier League,1819,West Ham,2018-12-30 Burnley-West Ham,12/30/2018,Matchweek 20,Sun,Away,L,0,2,Burnley,4,0,0,11,15,1,17,2,8,0,0,0,42,26,24,52.0,14:15:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
704,ENG-Premier League,1819,West Ham,2019-01-02 West Ham-Brighton,1/2/2019,Matchweek 21,Wed,Home,D,2,2,Brighton,0,0,0,9,11,0,14,12,6,0,0,0,49,20,19,51.3,19:45:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
705,ENG-Premier League,1819,West Ham,2019-01-12 West Ham-Arsenal,1/12/2019,Matchweek 22,Sat,Home,W,1,0,Arsenal,0,0,0,7,10,5,20,17,6,0,0,0,46,12,7,63.2,12:30:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
706,ENG-Premier League,1819,West Ham,2019-01-19 Bournemouth-West Ham,1/19/2019,Matchweek 23,Sat,Away,L,0,2,Bournemouth,1,0,0,10,6,3,22,11,9,0,0,0,63,18,16,52.9,15:00:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Bournemouth,https://media-4.api-sports.io/football/teams/35.png
707,ENG-Premier League,1819,West Ham,2019-01-29 Wolves-West Ham,1/29/2019,Matchweek 24,Tue,Away,L,0,3,Wolves,1,0,0,10,8,0,6,9,5,0,0,0,56,16,24,40.0,19:45:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
708,ENG-Premier League,1819,West Ham,2019-02-04 West Ham-Liverpool,2/4/2019,Matchweek 25,Mon,Home,D,1,1,Liverpool,1,0,0,9,10,1,11,13,8,0,0,0,60,19,17,52.8,20:00:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Liverpool,https://media-4.api-sports.io/football/teams/40.png
709,ENG-Premier League,1819,West Ham,2019-02-09 Crystal Palace-West Ham,2/9/2019,Matchweek 26,Sat,Away,D,1,1,Crystal Palace,0,0,0,9,12,1,18,12,10,1,0,0,57,14,10,58.3,15:00:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png
710,ENG-Premier League,1819,West Ham,2019-02-22 West Ham-Fulham,2/22/2019,Matchweek 27,Fri,Home,W,3,1,Fulham,1,0,0,11,10,3,34,11,11,0,0,0,65,21,19,52.5,19:45:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Fulham,https://media-4.api-sports.io/football/teams/36.png
711,ENG-Premier League,1819,West Ham,2019-02-27 Manchester City-West Ham,2/27/2019,Matchweek 28,Wed,Away,L,0,1,Manchester City,2,0,0,6,2,2,7,18,4,0,1,0,38,17,13,56.7,20:00:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
712,ENG-Premier League,1819,West Ham,2019-03-02 West Ham-Newcastle Utd,3/2/2019,Matchweek 29,Sat,Home,W,2,0,Newcastle Utd,3,0,0,8,14,1,13,8,11,1,0,0,54,16,5,76.2,17:30:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
713,ENG-Premier League,1819,West Ham,2019-03-09 Cardiff City-West Ham,3/9/2019,Matchweek 30,Sat,Away,L,0,2,Cardiff City,1,0,0,12,7,1,13,7,14,0,0,0,60,17,16,51.5,15:00:00,West Ham,https://media-4.api-sports.io/football/teams/48.png,Cardiff City,https://media-4.api-sports.io/football/teams/43.png
